"MSP"	"SRS2821229"	"SRS2821227"	"SRS2821226"	"SRS2821225"	"SRS2821224"	"SRS2821223"	"SRS2821222"	"SRS2821221"	"SRS2821218"	"SRS2821217"	"SRS2821215"	"SRS2821213"	"SRS2821212"	"SRS2821210"	"SRS2821207"	"SRS2821206"	"SRS2821205"	"SRS2821204"	"SRS2821020"	"SRS2821017"	"SRS2821016"	"SRS2821015"	"SRS2821014"	"SRS2821012"	"SRS2821011"	"SRS2821010"	"SRS2821009"	"SRS2821008"	"SRS2821007"	"SRS2821005"	"SRS2821004"	"SRS2821003"	"SRS2821002"	"SRS2821001"	"SRS2820998"	"SRS2820997"	"SRS2820996"	"SRS2820994"	"SRS2820993"	"SRS2820991"	"SRS2820990"	"SRS2820986"	"SRS2820985"	"SRS2820979"	"SRS2820976"	"SRS2820975"	"SRS2820974"	"SRS2820972"	"SRS2820971"	"SRS2820967"	"SRS2820965"	"SRS2820964"	"SRS2820963"	"SRS2820962"	"SRS2820960"	"SRS2820959"	"SRS2820958"	"SRS2820957"	"SRS2820956"	"SRS2820953"	"SRS2820952"	"SRS2820951"	"SRS2820950"	"SRS2820949"	"SRS2820947"	"SRS2820946"	"SRS2820943"	"SRS2820942"	"SRS2820941"	"SRS2820940"	"SRS2820939"	"SRS2820937"	"SRS2820936"	"SRS2820935"	"SRS2820933"	"SRS2820932"	"SRS2820929"	"SRS2820928"	"SRS2820926"	"SRS2820924"	"SRS2820923"	"SRS2820922"	"SRS2820918"	"SRS2820917"	"SRS2820914"	"SRS2820910"	"SRS2820909"	"SRS2820905"	"SRS2820904"	"SRS2820902"	"SRS2820901"	"SRS2820898"	"SRS2820897"	"SRS2820896"	"SRS2820895"	"SRS2820894"	"SRS2816074"	"SRS2816073"	"SRS2816072"	"SRS2816071"	"SRS2816070"	"SRS2816069"	"SRS2816066"	"SRS2816065"	"SRS2816063"	"SRS2816062"	"SRS2816052"	"SRS2816048"	"SRS2816045"	"SRS2816044"	"SRS2815679"	"SRS2815678"	"SRS2815677"	"SRS2815673"	"SRS2815672"
"msp_1351"	1396	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	33	49	0	0	34	305	0	0	0	7	0	0	0	0	18	0	0	0	0	0	0	0	0	50	0	0	9	0	0	0	0	0	0	0	0	0	0	25	0	0	0	14	0	0	229	0	0	0	0	0	72	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	13	0	0	0	0	45	0	0	0	0	0	84	0	0	0	11	0	0	0	570	0	0	0
"msp_1353"	0	0	73	0	31	0	0	0	110	0	246	35	0	77	0	69	64	21	0	0	0	194	17	0	0	0	48	0	0	0	0	0	0	14	30	0	0	0	65	44	0	0	0	0	19	0	36	103	0	0	20	0	0	0	65	0	25	10	0	15	0	0	0	715	153	0	0	0	0	19	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	79	0	0	0	44	0	0	0	0	0	0	0	10	57	9	40	0	81	0	0	80	0	0	0	0	0	0	0	0	0
"msp_1356"	0	57	0	18	0	0	174	0	79	0	0	0	50	18	68	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	22	0	0	0	101	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	15	0	29	25	0	0	0	0	0	0	0	0	0	41	0	19	0	0	0	0	0	0	0	21	0	0	39	0	0	0	0	0	0	10	14	0	0	0	0	0	11	0	0	0	0
"msp_1358"	0	0	0	33	0	0	29	0	0	0	0	0	69	0	0	24	20	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1360"	0	63	0	0	0	0	72	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
"msp_1361"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	19	2132	0	0	0	0	0	0	0	16	0	0	0	0	0	23	30	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	577	23	0	138	0	584	0	0	42	6406	193	0	0	0	0	0
"msp_1362"	0	0	75	0	92	0	492	28	146	17	119	22	0	0	0	220	91	0	120	0	74	23	115	0	0	44	26	0	0	0	0	0	0	35	271	0	0	55	0	107	0	195	0	547	0	248	0	17	14	194	24	0	0	178	0	0	0	42	0	172	0	11	0	0	110	0	0	266	37	201	0	0	0	42	94	0	0	0	75	0	0	84	0	0	11	21	0	94	0	33	0	79	27	0	0	40	295	43	0	0	24	545	0	0	0	0	129	0	0	0	84	32	0	0	0
"msp_1377"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1381"	0	55	0	27	69	0	33	175	69	128	0	0	53	0	144	47	16	0	16	0	48	0	0	0	28	15	27	0	0	84	0	0	85	0	0	0	287	0	0	0	0	30	0	0	0	52	0	0	0	0	0	0	0	44	0	36	19	0	0	0	0	0	0	16	63	0	109	0	22	0	43	34	62	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	16	20	109	46	28	111	0	0	0	0	0	0	17	27	0	0	0	56	0	0	0	13	0	0
"msp_1388"	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1397c"	0	21	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1403"	18	0	13	0	0	0	0	28	0	41	63	14	0	37	36	22	10	47	0	0	15	0	0	0	0	0	12	0	0	0	0	0	0	0	31	0	0	0	19	31	0	0	0	0	288	0	0	0	0	0	0	0	0	17	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	22	52	0	0	0	21	0	0	10	0	0	0	0	0	0	11	139	0	229	8	0	30	0	0	0	0	0	0	0	0	0
"msp_1404"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	93	0	0	0	0	23	0	0	0	0	0	0	0	19	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	36	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	12	0	0	0	0	0	0	30	688	0	0	0	0	0	0
"msp_1412"	0	0	0	0	0	0	0	0	15	0	30	0	0	0	0	0	0	0	8	0	0	134	26	0	0	0	0	0	20	0	0	14	0	0	0	182	0	0	0	0	0	0	12	0	0	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	19	0	0	17	11	0	0	0	0	8	15
"msp_1413"	0	0	0	0	0	0	0	0	0	0	0	0	0	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1329
"msp_1418c"	706	36	412	145	139	0	43	88	30	32	30	256	0	62	33	45	131	100	51	0	36	632	86	30	99	108	0	0	26	127	110	66	49	110	0	71	0	219	519	657	72	63	182	21	239	194	56	2002	222	23	47	263	0	0	288	31	52	94	80	73	93	86	140	156	95	254	46	198	165	64	54	1222	183	22	314	155	241	206	22	30	39	123	0	139	19	0	0	72	57	96	115	1585	75	107	0	0	91	36	0	0	26	42	0	28	121	97	0	19	0	27	218	181	0	401	107
"msp_1421"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	89	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	49	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1280	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	932	0	0	0	0	0	0	0	0	0
"msp_1422"	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1428"	0	0	114	0	166	85	0	0	17	0	0	52	0	0	0	87	42	74	0	0	0	72	0	0	0	0	69	9	0	0	17	41	95	16	20	0	0	0	79	0	364	0	0	37	34	0	27	18	0	28	18	47	0	45	54	0	19	27	0	64	0	0	0	24	0	0	0	0	0	0	0	0	0	67	0	0	15	0	0	0	35	0	0	56	41	0	32	0	0	0	30	27	38	0	0	0	329	20	0	93	24	0	0	30	0	19	18	0	0	0	0	0	40	0	50
"msp_1441c"	0	0	129	252	71	59	49	0	0	0	0	39	340	364	284	108	149	0	0	0	68	134	159	0	0	0	131	0	0	0	0	0	167	54	0	53	659	34	612	77	0	0	0	153	344	448	0	0	0	0	238	20	0	0	0	20	0	0	0	146	0	36	0	328	0	0	0	0	84	0	0	0	0	105	0	0	163	57	0	67	150	0	34	83	574	87	0	0	0	118	0	0	122	0	267	0	0	73	0	394	215	238	441	0	0	343	171	0	85	0	142	0	0	0	0
"msp_1444"	0	0	27	0	0	0	83	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	23	0	0	18	133	0	0	0	26	0	0	0	0	0	126	100	0	0	331	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	881	0	0	0	0	0	0	23	0	58	266	2987	66	0	24	0	0	701	241	0	0	0	0	62	0	37	0	21	0	0
"msp_1459"	0	0	74	14	0	0	0	0	30	25	0	73	0	34	0	0	27	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	67	0	0	0	0	0	0	0	112	0	0	0	1395	38	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	22	0	0	0	0	0	0	0	0	126	457	0	0	0	0	0	35	0	0	131	588	69	0	1154	19	0	336	2599	0	55	0	0	0	97	0	0	0	0	0
"msp_1461"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1465"	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	121	0	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1473c"	0	0	32	0	663	19	0	0	0	0	0	26	0	21	0	0	0	0	0	0	0	0	0	0	0	0	110	56	0	0	0	0	0	0	0	48	0	0	41	0	0	0	0	577	780	980	0	80	30	0	0	0	0	212	0	0	0	0	512	0	0	0	0	1987	36	0	0	0	0	0	0	0	677	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	198	135	0	400	0	0	0	0	0	0	0	290	0	0	0	0	0	226	1360	0	0	0	0	0	0	55	0
"msp_1483"	0	0	246	0	0	0	0	0	0	50	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	84	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	388	0	0	0	0	0	0	0	37	0	112	0	0	0	0	0	0	0
"msp_1484"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1485"	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1491"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1492"	0	0	70	0	23	56	60	0	143	27	0	47	0	169	85	58	0	77	0	0	0	43	33	0	0	0	39	22	0	0	0	0	0	0	99	0	0	118	14	23	25	0	0	0	0	0	21	32	0	0	46	0	0	0	77	0	0	0	0	73	37	25	0	52	0	55	0	0	0	26	302	0	0	122	0	0	24	0	61	40	36	0	0	183	61	113	35	0	0	58	14	61	0	0	0	0	0	26	79	44	188	0	183	66	0	187	237	1038	0	0	0	0	1217	0	46
"msp_1515"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1519"	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	17	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	13	0	67	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	19	43	0	0	0	0	0	0	11	0	0	0	0	75	0	0	0	0	0	0
"msp_1527"	0	0	2759	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	8400	0	0	0	0	0	0	190	2351	0	31	551	50	0	0	132	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929	335	0	0	723	0	0	21	0	0	0	1512	0	0	0	0	0
"msp_1531c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1533"	0	0	2866	0	3297	0	0	0	0	288	967	45	177	288	0	500	94	0	0	0	0	190	0	0	0	0	501	20	0	0	36	593	452	146	48	30	0	89	29	66	30	0	0	1380	0	0	257	3529	0	336	31	1249	156	77	67	0	0	396	0	745	0	50	0	108	205	0	0	0	0	85	826	0	0	218	0	0	0	53	56	0	0	176	0	34	25	0	22	0	63	38	0	39	0	31	0	134	917	85	0	100	43	0	0	0	0	25	615	640	0	50	0	0	310	2054	791
"msp_1541"	0	0	0	0	0	0	21	0	30	0	0	0	22	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	47	0	20	0	23	0	0	0	0	0	0	32	0	15	0	0	0	41	0	0	0	0	0	0	9	0	20	0	14	0	0	9	0	0	0	0	0	0	16	0	27	23	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	85	49	70	0	0	0	0	0	0	27	0	0	18	0	0	0	0	0	9	0	0
"msp_1543"	318	17	179	83	77	14	24	49	32	27	16	147	0	15	32	21	72	62	23	18	20	267	49	11	162	41	12	0	15	87	57	29	60	44	76	49	10	132	284	2215	38	50	129	8	118	188	31	1753	110	9	0	326	0	12	959	47	100	45	64	41	67	42	89	63	48	128	26	119	70	45	33	899	144	20	213	113	93	335	16	12	30	40	19	77	0	0	0	20	37	25	90	936	39	61	0	0	162	36	0	22	37	38	38	32	55	46	0	51	196	25	76	636	0	395	94
"msp_1550"	0	0	0	0	0	0	0	0	0	0	0	2991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1556"	0	99	76	358	0	233	104	318	0	31	0	42	341	72	67	133	70	0	86	0	113	10	28	108	149	179	44	15	0	0	15	0	0	0	10	31	321	0	25	0	0	0	11	50	0	40	36	287	81	7	200	31	199	225	102	85	66	26	150	39	10	17	259	104	0	110	0	0	58	0	173	149	93	48	136	0	50	0	13	0	0	0	0	50	11	36	96	0	55	0	322	0	82	96	238	393	30	36	0	31	0	10	72	51	28	34	0	49	87	33	31	6	173	0	46
"msp_1558"	0	0	0	0	0	0	0	0	0	0	0	39	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	24	0	62	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	20	136	25	0	0	0	0	0	0	0	0	0	0	0	201	0	40	0	0	0	0	0	0	0	22	0	0	0	0	20	0	66	0	122	36	0	0	0	0	0	0	0	0	0
"msp_1562"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1564"	0	0	92	0	0	27	0	0	0	41	0	33	0	61	0	14	0	0	0	0	0	84	0	0	0	0	20	16	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	14	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	61	15	23	0	0	0	63	0	0	44	0	48	12	0	0	0	0	0	0
"msp_1567"	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	41	0	0	0	0	0	134	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
"msp_1570"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2039	0	0	0	0	0	0	0	48	0	0	0	0	0	3982	9	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	42	16	0	59	0	442	14	9	10	15329	6821	17	11	0	0	14
"msp_1581"	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1584"	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1590c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1599"	202	221	92	945	52	132	53	199	0	0	47	131	0	208	363	170	136	1419	32	29	0	142	55	90	141	66	0	0	50	89	32	14	102	46	10	36	100	54	1240	1492	1248	15	150	14	27	84	0	1278	10	22	0	0	27	0	95	188	0	10	19	37	189	83	67	21	71	113	260	3619	58	31	140	150	125	10	294	53	53	1355	18	43	145	39	8	15	0	0	0	10	28	11	0	307	22	51	63	25	29	26	0	0	31	29	0	436	49	29	8	10	15	0	25	0	0	252	31
"msp_1600"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	9983	0	0	0	0	0	0	0	181	59	0	0	0	0	33	14	0	0	0	0	2858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	10	0	19	288	0	98	0	14549	0	0	106	30664	2413	0	0	0	0	0
"msp_1601"	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	23	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	18	0	0	12	16	0	58	0	0	0	0	0	0	99	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	29	0	0	0	17	0	0	0
"msp_1608c"	0	0	27	0	120	0	0	20	197	27	176	30	0	352	451	116	0	0	0	0	0	312	66	0	0	0	0	0	0	0	32	23	0	25	0	0	0	0	174	345	42	0	0	0	0	89	0	100	0	0	0	0	0	0	40	0	0	41	45	0	0	0	0	40	0	0	0	0	0	37	0	0	0	34	0	0	37	0	0	0	106	0	23	0	31	42	0	0	37	36	0	57	42	0	0	0	0	0	0	0	108	0	0	0	0	27	0	52	0	48	0	0	141	0	0
"msp_1621"	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1622"	12	0	600	0	2194	162	366	0	182	330	423	370	0	429	0	215	188	265	0	0	66	541	272	0	0	0	281	142	0	0	42	93	0	455	483	214	0	41	381	83	75	32	0	0	0	0	700	243	0	486	799	2356	0	2668	680	0	184	39	492	379	118	112	202	263	0	0	22	698	0	490	0	142	0	328	116	0	342	0	210	34	54	294	0	88	1372	32	40	0	22	52	0	184	0	144	1114	22	0	153	123	44	729	0	195	166	0	177	321	997	92	724	0	723	0	1202	964
"msp_1628"	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
