"MSP"	"ERS2637868"	"ERS2637867"	"ERS2637866"	"ERS2637865"	"ERS2637863"	"ERS2637861"	"ERS2637859"	"ERS2637858"	"ERS2637857"	"ERS2637856"	"ERS2637855"	"ERS2637854"	"ERS2637853"	"ERS2637852"	"ERS2637851"	"ERS2637849"	"ERS2637848"	"ERS2637847"	"ERS2637845"	"ERS2637844"	"ERS2637843"	"ERS2637842"	"ERS2637841"	"ERS2637839"	"ERS2637838"	"ERS2637837"	"ERS2637836"	"ERS2637835"	"ERS2637834"	"ERS2637833"	"ERS2637832"	"ERS2637831"	"ERS2637830"	"ERS2637829"	"ERS2637828"	"ERS2637827"	"ERS2637826"	"ERS2637825"	"ERS2637824"	"ERS2637822"	"ERS2637821"	"ERS2637820"	"ERS2637818"	"ERS2637817"	"ERS2637816"	"ERS2637815"	"ERS2637814"	"ERS2637813"	"ERS2637812"	"ERS2637811"	"ERS2637810"	"ERS2637809"	"ERS2637808"	"ERS2637807"	"ERS2637806"	"ERS2637805"	"ERS2637804"	"ERS2637803"	"ERS2637801"	"ERS2637800"	"ERS2637799"	"ERS2637798"	"ERS2637797"	"ERS2637795"	"ERS2637794"	"ERS2637792"	"ERS2637791"	"ERS2637790"	"ERS2637789"	"ERS2637788"	"ERS2637787"
"msp_0359"	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	1658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2258	0	0	0	0	0	0	11	0	0	0	0	6618	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0360"	0	168	0	0	86	9	0	0	40	0	15	0	67	0	0	26	178	0	42	57	53	0	0	50	0	238	0	0	0	0	21	61	24	403	43	0	38	0	0	271	0	0	0	0	0	26	65	0	50	32	0	20	27	0	48	0	0	15	111	84	690	0	0	0	41	162	16	77	0	13	0
"msp_0361"	59	0	0	0	26	0	0	1276	0	0	0	32	0	39	39	0	0	3223	0	0	0	94	0	0	0	0	174	0	165	0	2101	0	0	0	0	56	0	0	0	0	0	269	166	165	41	58	0	0	0	33	111	0	0	0	0	0	55	852	11	588	0	0	62	36	0	0	185	0	0	0	0
"msp_0362"	63	0	12153	13	0	266	0	0	52	17	0	682	0	0	122	14	0	0	8	0	0	0	327	15	374	0	0	24	0	151	0	0	0	0	0	0	44	0	317	0	1142	26	122	0	17	122	87	0	0	19	0	300	0	133	0	35	18	20	0	8	0	0	0	5	2936	0	7	13	0	31	16
"msp_0364"	13	85	0	0	58	0	496	16	0	0	0	42	81	20	0	19	80	228	25	49	61	26	119	128	0	212	24	0	115	0	208	8	0	692	337	0	26	0	0	137	0	15	0	0	0	14	62	11	33	197	30	0	0	11	18	18	0	17	469	0	223	287	67	186	12	16	0	22	21	57	13
"msp_0369"	0	0	0	0	0	0	0	0	4226	0	0	0	1938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3631	0	0	0	1564	0	2015	0	0	0	0	1139	0	0	0	0	0	0	3043	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0372"	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0373"	209	0	0	0	10	11	0	8371	23	0	22	52	0	39	0	0	0	22	0	0	50	1499	22	0	6	0	0	19	122	55	196	19	0	9	47	9	24	0	0	9	14	120	157	132	287	1962	0	57	0	295	19	46	0	99	115	111	74	1075	0	13	0	0	142	1177	68	0	20	0	23	59	0
"msp_0374"	0	9	7	1647	2333	1656	3091	4406	5649	5279	3913	2664	4441	3652	5205	19024	4285	583	28	0	0	853	2347	464	16729	18827	8085	1043	829	710	48	0	5450	0	9282	4111	3343	2874	19467	395	20501	334	2342	7488	10150	6344	323	2593	11	1548	8681	1414	428	7025	0	1538	1241	861	405	663	85	12816	429	33	369	3106	3299	10575	92	3781	14299
"msp_0375"	0	0	0	25	0	0	0	12	0	262	0	4448	4597	0	0	0	1123	670	0	0	3583	0	7497	206	0	1390	0	388	2055	0	0	0	0	0	0	0	0	4673	0	2246	340	0	0	427	0	0	0	0	0	44	0	700	0	871	10	0	0	0	13711	0	0	0	0	0	7455	20	0	192	0	16	242
"msp_0378"	18	0	0	0	7	582	253	0	25	0	663	188	1780	191	0	0	146	0	10	0	1126	0	219	0	318	0	96	1875	0	192	148	0	16	0	0	39	0	2109	0	0	0	1548	0	0	0	0	635	117	14	303	0	433	1075	2354	1687	0	0	143	421	16	0	726	1202	0	162	0	0	703	0	51	0
"msp_0379"	15	0	18	2917	0	17	0	0	0	0	0	0	0	0	0	0	0	0	2494	0	0	0	0	0	0	0	89	0	0	34	0	1658	56	65	0	17	118	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	443	0	0	0	84	0	108	0	81	117	0	72	0	0	0	0
"msp_0381"	211	0	0	0	4332	0	0	0	997	0	591	99	1022	0	112	250	433	127	157	0	89	519	835	620	0	320	2626	61	739	0	101	273	214	17	1715	340	0	165	159	0	0	228	452	309	52	126	835	0	81	7	0	71	0	780	1119	0	283	2158	3889	919	0	248	488	127	0	0	636	0	218	0	0
"msp_0383"	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0385"	0	0	0	3117	0	23	57	0	0	0	0	0	26	0	0	0	0	56	27	0	0	0	0	470	0	0	0	22	0	50	651	235	16	81	0	0	0	0	0	494	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	23	0	0	0	0	0	0	0	1632	0	0	0
"msp_0386"	0	0	0	112	0	0	3957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	70	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	2693	0	0	0	0	29357	0	6743	0	0	0	0
"msp_0388"	5788	97723	22002	7	15990	9630	30359	4092	33262	44765	8184	5964	35810	12731	937	51382	3123	140	20	24388	5101	1471	7374	14920	16374	9173	1783	25289	3196	5974	15037	12890	5325	34917	26436	9441	93967	16210	1049	1403	33684	781	43323	11092	1722	18683	8455	40512	2917	6368	122516	54784	471	1992	16968	328	4314	1572	2319	5833	184	254	11765	110	1181	1033	22696	4685	3612	53061	17850
"msp_0389"	17542	823	1119	1824	14061	17201	237	1361	9448	3376	2894	7029	55	538	4718	25069	2782	65	123	55211	3460	2135	7070	2349	20453	5122	6099	961	3158	8468	968	4104	3385	71497	32717	6995	11813	22163	12218	2926	6520	1457	2284	5687	474	4748	11903	12256	5710	3737	2792	5943	21806	2912	9685	624	7180	2242	21276	332	35	5419	346	399	1939	3076	4486	2436	1249	15860	26834
"msp_0391"	0	5	7	0	78	0	189	16	45	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	1620	0	1215	0	0	0	501	0	0	912	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0
"msp_0392"	0	0	0	0	0	0	0	169	50	0	553	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5389	0	0	25	0	828	0	0	0	479	15	2281	0	31	267	0	0	0	0	720	0	0	0	542	0	0	0	3362	0	0	0	0	868	704	0	0	0	0	0	0	0
"msp_0396"	537	3402	344	509	1546	1032	1071	380	20	118	708	675	798	728	0	792	1835	0	110	299	227	0	0	614	1257	358	873	43	47	1085	851	637	62	3363	6589	230	829	0	674	578	681	17	27	274	0	36	541	239	495	32	1742	123	1411	48	39	0	33	0	289	509	43	1786	663	5	19	882	404	0	0	1977	1311
"msp_0397"	35	0	0	0	78	0	0	139	11	0	0	0	0	141	0	0	0	0	0	0	0	317	0	0	0	0	0	0	1544	0	0	0	0	0	322	0	0	0	0	0	0	0	0	534	0	0	0	0	0	93	15	0	0	25	0	0	0	288	12	0	0	0	718	23	0	0	0	0	0	0	0
"msp_0398"	0	0	0	0	3288	0	2125	3201	674	0	211	0	0	5190	0	6	2142	28890	0	0	0	4334	0	6834	15	36	0	0	0	0	13401	6	750	30	0	3459	0	0	6	0	0	4033	0	536	28	424	0	0	40	17041	0	15	0	4750	0	0	0	3360	4141	3	0	0	119	21639	0	0	0	0	0	364	0
"msp_0401"	0	0	0	0	17	0	104	0	0	0	0	0	29	0	0	0	0	1059	0	0	0	0	10	3284	7	0	0	0	0	0	60	0	9	0	0	0	0	0	0	32	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	0	0	0	0
"msp_0403"	0	0	0	0	0	0	0	0	0	11	0	120	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	136	25	0	0	0	42	0	0	0	0	0	0	57	0	0	0
"msp_0404"	944	0	180	0	1036	0	0	1798	344	0	75	131	0	2043	22	0	820	28	0	0	0	1048	3126	0	76	0	3846	672	40	0	8058	0	513	13	0	24500	1166	0	0	0	0	2659	242	1607	312	1576	0	0	18	5449	1395	736	0	1656	2633	0	606	1413	14301	0	0	0	70	49	0	0	1507	0	0	26	0
"msp_0407"	5851	0	0	90	5	0	0	2650	753	477	0	0	0	66	1514	0	0	31167	0	0	1211	291	793	27	876	0	8	0	64	29982	4397	0	0	0	0	2294	0	290	2878	4998	1559	0	817	495	1651	741	0	0	3351	2764	6916	8946	245	21	6063	382	212	0	0	44	0	0	226	0	0	0	901	0	16	1650	69
"msp_0409"	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0418"	0	0	0	0	9801	0	0	0	2695	0	352	0	0	0	0	0	0	13	172	0	0	36	0	0	9	0	0	0	0	0	21	0	0	24	2169	30	14	0	0	0	27	81	2586	74	32	99	143	0	0	488	0	0	0	331	0	50	0	2246	76	0	0	0	1246	43	0	0	0	0	42	236	0
"msp_0419"	0	665	2449	518	7667	363	0	0	0	12	439	0	1452	0	553	15	0	0	0	0	0	49	0	0	4080	0	527	0	0	0	0	0	3964	2278	0	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	0	16	0	907	0	0	0	0	0	202	0	0	0	0	0	0	2977	0	0	1307
"msp_0422"	434	0	424	319	0	485	55	0	317	72	724	349	0	85	2075	27	0	0	47	0	0	77	26	28	833	0	113	360	322	89	0	8	0	27	122	0	39	146	0	159	265	98	105	0	311	437	764	673	0	62	0	0	27	144	26	257	541	331	0	47	268	80	41	130	627	1698	29	202	0	0	33
"msp_0423"	12	0	0	0	0	0	9	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	27	0	0	10	0	0	9	43	0	0	0	0	14203	0	0	0	0	0	0	0	26	0	0	0	0	0	9	0	0	0	73	0	684	0	367	0	16	0	0	0	0	0	0	222	0	0	0	0
"msp_0424"	94	0	0	3	328	0	0	373	202	0	60	66	0	104	0	0	67	1490	76	0	0	48	168	0	0	0	40	0	59	0	692	0	0	0	0	628	13	0	0	0	19	404	60	123	268	223	0	0	0	181	217	39	0	382	301	0	48	118	580	4	0	103	110	450	0	0	222	0	159	0	0
"msp_0425"	0	0	0	820	10	0	1293	0	0	0	340	141	0	0	0	0	0	0	0	0	0	0	448	2166	126	530	0	348	0	1210	10	1923	1035	1245	0	0	33	118	0	0	0	0	0	0	0	0	233	0	0	0	0	0	514	0	0	0	0	0	0	0	0	1257	0	0	0	0	0	183	0	1580	0
"msp_0429"	0	0	0	0	17	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0430"	18	634	80	549	0	136	13	99	14	0	406	111	1122	124	0	0	43	0	35	53	43	0	794	135	117	23	389	42	0	32	0	0	674	1397	0	185	288	0	143	0	68	193	0	23	0	451	418	154	20	1465	55	2256	1655	220	822	0	0	1460	7614	0	2342	549	32	0	0	193	19	28	58	0	0
"msp_0431"	56	0	221	0	0	0	0	0	0	0	667	0	0	0	4103	0	0	0	0	4615	0	0	0	0	784	0	1517	0	0	0	0	0	828	45	0	28	0	90	0	0	0	1581	321	336	0	0	0	4461	0	0	0	0	0	0	0	0	0	0	0	0	1016	0	0	0	0	4409	0	0	0	61	490
"msp_0432"	0	207	15	131	279	30	155	0	0	0	133	36	187	51	0	0	370	47	0	53	90	0	509	0	0	243	150	199	0	58	181	75	78	0	423	336	254	0	0	236	0	141	0	0	0	178	91	30	77	0	110	57	467	39	135	1590	0	0	2332	0	0	62	0	0	0	0	0	71	1102	151	0
"msp_0433"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	4478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
"msp_0435"	0	33	35	7985	7	28	142	0	15	0	0	0	405	0	0	0	0	270	0	85	0	0	13	766	8	0	14	0	0	57	48	5	46	3936	0	1433	0	33	70	163	0	0	0	0	0	0	121	0	0	0	13	0	217	0	17	0	0	0	25	26	0	99	0	0	0	23	55	0	0	0	0
"msp_0436"	2127	1996	1274	5389	611	1082	38	660	217	1246	3472	106	591	949	274	469	1715	13	4009	245	301	1597	390	2296	1387	702	1418	618	184	2550	9804	1577	2680	18	437	975	934	365	2601	3972	4855	1263	300	1759	7510	2718	208	815	338	1809	725	216	4546	722	1127	61	404	681	127	2640	103	6238	1717	915	2097	1312	3290	2895	181	68	1625
"msp_0437c"	0	10	0	8	0	10	8	0	20	0	16	0	0	0	11	0	0	6	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	15	0	0	14	0	0	0	0	0	21	0	0	0	0	19	0	0	0	0	51	9	0	0	0	26	0	9	0	54	7	0	0	7	0	0	0
"msp_0439"	0	0	0	1687	0	0	0	0	0	0	0	0	0	0	0	0	628	0	0	0	0	0	0	0	0	0	0	0	210	0	8357	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0
"msp_0442"	0	109	0	26	2276	0	67	34	0	0	111	60	21	53	0	0	500	96	20	919	27	0	116	1675	0	0	16	67	33	52	182	9	39	0	78	30	0	0	0	376	0	55	0	21	0	40	1039	12	149	541	55	10	0	133	46	0	0	17	672	22	331	18	219	36	0	0	58	0	34	15	0
"msp_0446c"	0	10	0	0	0	7	25	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	25	0	0	0	0	28	0	0	0	0	0	0	0	0	0	13	0	0	0	0	14	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0448"	14	27	0	135	38	16	0	0	0	0	26	35	265	173	0	0	34	8	64	0	0	0	279	6	0	0	26	0	58	0	0	0	183	0	0	75	100	0	0	44	0	0	22	0	0	18	90	16	156	4	6	0	13	26	14	0	0	19	0	0	0	40	0	0	0	40	56	0	201	0	0
"msp_0449"	40	47	0	332	60	199	0	0	38	0	0	63	395	14	0	0	27	252	0	112	0	920	0	351	6	0	256	33	221	0	153	145	14	0	81	0	0	0	0	99	128	25	0	0	0	52	0	149	135	14	226	190	59	806	18	0	0	375	464	0	0	39	16	184	0	0	19	0	35	1299	0
"msp_0450"	0	0	0	0	37	0	0	0	0	33	0	39	0	0	0	0	0	0	0	0	0	407	92	0	155	0	0	0	0	7	0	0	0	0	109	845	0	0	0	0	0	0	0	134	612	0	0	0	0	0	0	0	0	260	0	48	110	0	0	0	0	0	0	0	0	0	0	0	0	83	0
"msp_0452"	501	0	0	0	0	0	0	1080	4001	0	1002	509	311	1606	0	0	2152	13891	0	0	0	4368	884	0	0	0	0	0	445	0	2902	14	2445	51	6567	0	0	0	0	0	155	2463	699	1165	195	0	0	0	18	2725	1043	339	0	222	2174	3637	578	7297	0	0	0	0	521	1931	0	0	242	35	0	11	0
"msp_0454"	254	0	0	0	0	154	0	0	12	20	0	59	114	0	0	0	0	0	0	650	0	0	14	0	0	15	0	32	1993	16	0	0	0	0	47	0	0	2878	2141	0	649	0	0	0	0	0	223	19	0	0	0	120	0	0	0	251	0	0	15	0	135	0	0	0	12	132	42	807	0	46	0
"msp_0456"	1030	0	2105	127	1281	1028	303	881	1803	3192	1199	1722	837	630	1015	285	1598	35	76	0	0	291	4224	4	2543	38	89	1662	754	1181	667	0	1150	11	5795	2688	3250	760	997	54	1258	249	550	1756	1225	1574	663	224	29	109	4346	1017	1604	559	4721	82	730	1003	1024	0	0	955	1708	0	1048	1894	2949	0	835	9852	2232
"msp_0457"	669	0	2219	376	2273	2031	0	4397	5009	0	3081	1434	3879	3011	1615	3445	0	33	69	0	13479	1089	2197	1343	11159	10253	2761	2065	6404	27	1245	0	7026	35	11294	3885	2725	22	1640	0	2178	5385	2660	3183	2184	3084	8740	4023	43	1350	15563	1611	23	829	2359	146	1121	3589	0	185	22	0	1122	852	489	8402	2524	0	2126	10268	42018
"msp_0458"	0	0	0	10892	10	0	0	0	0	57	0	0	507	0	30	0	0	0	0	0	0	3045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	3789	0	44828	0	0	0	0	0	0	0	0	0	0	55261	0	0	0	0	0	0	0	2110	0	0	0	275	0	0	0
"msp_0460"	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	0
"msp_0461"	500	0	0	0	0	0	0	1304	4085	0	0	36	411	3088	0	0	0	0	0	0	0	676	1319	0	0	0	0	0	491	0	3537	0	0	27	0	0	0	0	0	0	87	119	179	1144	44	0	0	0	0	0	0	518	0	577	0	0	165	3361	0	0	0	0	50	170	0	0	1908	0	216	0	0
"msp_0462"	0	351	394	9	8	226	2156	223	0	0	0	86	124	0	0	0	0	9	107	0	0	93	268	2549	0	1123	1679	305	0	637	47	350	1051	5065	0	275	0	177	360	0	0	0	0	0	0	0	70	0	23	0	0	0	1397	442	0	25	0	753	0	4292	0	634	0	22	0	0	364	0	0	0	22
"msp_0464"	0	0	0	0	18	0	0	137	0	220	0	0	420	167	0	955	24	0	10	0	0	115	486	0	39	0	0	0	53	0	219	0	0	0	100	18	0	0	0	0	34	0	127	0	0	0	0	179	0	0	32	14	0	0	0	0	0	11	72	0	307	0	15	0	33	0	0	0	0	0	26
"msp_0467"	130	1799	783	5523	247	227	1884	0	4	7	0	94	0	13	174	0	0	458	1340	206	9	0	640	659	82	55	171	0	0	2358	298	443	2410	3202	184	1606	78	18	844	1853	77	0	0	0	0	0	55	0	124	45	129	95	1269	734	0	14	0	0	14	1748	13	1013	0	719	0	0	322	78	56	339	0
"msp_0468"	1024	4240	252	1031	113	385	283	873	103	1035	2340	2248	2605	635	0	7192	4182	111	1271	5994	1107	401	571	1913	2682	594	1791	1782	2128	3601	1893	2771	1497	1568	860	539	3096	1128	7	1909	2617	707	5983	2746	265	884	3655	4061	364	2886	1003	1162	210	2071	29	694	382	1058	755	513	1737	539	4978	15	37	2125	2771	9006	104	382	844
"msp_0471"	85	468	30	271	211	159	58	81	0	0	118	146	112	18	18	0	448	322	23	671	382	34	165	585	0	155	168	82	0	181	71	18	123	1314	0	156	236	0	77	516	0	14	0	0	0	218	78	83	94	107	266	10	289	80	195	210	0	81	377	5	212	653	26	0	0	0	678	276	94	0	0
"msp_0473c"	354	49	333	8	117	236	0	234	244	152	504	399	232	268	125	0	1232	37	285	402	0	921	391	82	441	0	138	379	1809	196	366	0	742	0	535	377	386	374	76	0	548	626	960	784	15	370	74	410	20	31	779	402	0	64	784	32	234	176	104	11	510	539	779	0	1305	190	139	0	135	422	323
"msp_0477"	938	0	210	1191	718	756	163	893	2275	1686	3703	719	0	954	242	1084	3000	229	23796	3366	0	498	79	729	280	0	84	5114	562	3344	2632	874	1020	3540	10243	0	7053	2182	0	0	682	853	118	173	677	22	423	1257	8	65	2552	4904	602	72	793	525	669	513	67	1744	383	0	625	30	4386	2152	569	8	387	5486	0
"msp_0478"	623	2608	3375	1405	1045	1062	2659	1403	1257	52	416	767	1123	106	1458	882	922	2610	578	309	2496	281	1792	1135	120	1571	1267	567	11	2025	723	1742	1159	8139	5394	1266	1187	1240	946	2362	367	72	169	508	0	410	1203	966	1819	1000	1800	697	3262	132	782	4623	105	645	1587	359	1529	2899	583	159	226	865	1663	2855	369	601	908
"msp_0479"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0480"	69	0	0	0	0	120	0	28	19	0	0	0	0	1044	28	0	0	0	0	0	0	284	132	0	33	21	44	344	2188	0	0	0	0	0	631	0	13	39	208	44	0	59	3773	741	0	350	0	0	0	0	28	225	0	0	26	0	125	381	0	0	0	0	7780	0	0	0	85	0	0	229	0
"msp_0484"	5870	0	26085	791	6505	21432	797	14003	26148	0	3299	10751	2021	3870	12530	27720	0	1392	80	0	5208	8048	6239	4335	31134	7246	2445	1890	907	18679	0	6214	7687	31	13438	8398	8115	13978	7427	1117	9259	7862	5385	5444	18168	13564	3735	25347	152	3272	16068	4396	10409	1851	19667	5912	4346	2241	1520	259	14	2162	2830	258	6598	10216	5482	16109	1719	41870	29038
"msp_0489"	1148	0	0	0	0	0	0	158	7	236	640	0	0	0	0	0	1181	437	0	0	0	17	0	0	18	424	399	550	0	25	145	0	178	0	0	0	184	30	0	471	196	29	8	0	523	97	0	298	0	14	0	17	0	374	11	0	0	478	17	0	154	393	0	437	16	0	893	0	32	0	53
"msp_0490"	0	0	0	0	0	0	0	2714	5090	0	0	0	0	1223	0	8	0	2632	0	0	0	1008	2384	0	0	0	955	495	978	0	3779	0	4592	30	7618	3245	0	0	0	0	0	2777	592	228	89	0	0	0	52	5759	0	657	12	2584	5683	0	477	3075	0	8790	0	0	2629	72	0	13	0	0	1523	1932	0
"msp_0492"	0	0	0	16	224	0	112	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	93	0	0	0	0	0	15	10	0	1045	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0
"msp_0497"	0	0	0	0	0	0	0	0	0	0	0	0	66	1021	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	58	0	0	0	0	12	0	0	0	139	20	0	0	7	0	0	0	20	12	0	0	0	0	0	5	19	0	0
"msp_0498"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	1359	1133	0	0	0	0	0	12	0	0	0	0	0	0	11138	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0504"	0	0	0	0	0	0	0	417	1835	0	0	0	0	21	0	0	0	588	0	0	0	7	0	0	0	0	0	0	43	0	0	0	0	0	0	2503	0	0	0	0	0	1880	0	369	0	0	0	0	0	718	0	0	0	9	0	0	517	309	5849	0	0	0	0	138	0	0	0	0	0	0	0
"msp_0506"	1393	2050	254	201	509	1072	1241	654	382	1171	1448	419	1665	1279	1679	948	1407	230	1580	640	1727	1062	945	1387	2517	1514	1818	2559	491	1003	935	0	6082	1953	177	541	828	976	921	545	1729	629	2437	1190	1821	384	389	2101	1594	1078	835	729	630	1774	1869	305	591	649	322	522	2133	949	3599	125	2332	1651	2515	1847	808	135	2240
"msp_0507"	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	350	0	301	0	1022	0	0	0	0	0	1397	0	0	5003	0	483	0	0	221	0	0	0	1997	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0509"	449	152	0	4	2621	58	0	485	14	0	0	158	0	758	0	243	1087	2194	2291	0	594	0	0	0	0	0	312	0	0	0	21	0	0	16	783	0	0	0	269	0	348	0	0	0	0	0	0	622	764	1220	383	280	0	0	853	0	0	1088	921	3	0	0	0	5	13	407	0	0	0	9	489
"msp_0510"	0	536	0	25	286	0	0	0	0	7	0	0	0	0	0	79	0	0	0	12	68	0	0	15	5	40	0	18	0	0	63	0	0	102	0	0	0	47	0	16	0	0	0	0	0	0	0	0	229	0	0	38	22	0	14	0	0	0	0	0	212	0	0	0	0	0	0	7	0	0	60
"msp_0512"	0	0	0	44359	113	173	0	0	9	0	0	42	0	6259	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	15	0	0	1592	3537	0	1323	298	61	0	0	0	1468	0	0	827	1559	936	0	1953	0	0	0	0	0	0	0	0	0	1488	0	76	0	0
"msp_0518"	2179	0	0	0	0	0	0	0	82	0	1037	0	0	602	0	0	0	0	139	0	0	0	98	0	195	0	0	44	0	0	0	0	0	1768	0	0	0	0	0	1096	0	29	0	0	0	0	0	54	0	2185	0	36	0	0	0	0	34	177	0	0	0	113	0	19	0	0	42	0	23	64	0
"msp_0521"	726	0	0	0	1303	0	0	3299	1198	0	0	0	0	1665	0	0	0	7952	0	0	0	2257	0	0	0	11	0	0	1855	935	1351	0	1153	0	0	0	0	0	0	383	0	0	0	44	59	0	0	0	0	3229	0	0	0	0	9	0	793	0	0	3805	0	0	0	454	0	0	994	0	0	0	0
"msp_0522"	0	104	9	49	819	21	0	0	5	7	62	0	0	6	21	0	65	0	61	40	35	0	0	131	8	499	22	0	0	61	13	122	7	298	38	0	56	0	0	15	0	0	0	0	0	12	163	34	6	0	22	10	254	0	11	24	0	25	14	0	114	131	0	0	57	22	0	0	0	36	0
"msp_0529"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	847	0	0	0	0	0	0	0	463	0	0	0	0	0	0	718	0	0	0	0	3202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0530"	0	0	0	14	335	24	0	944	138	0	925	202	1259	482	352	3444	0	148	228	0	1964	1948	876	62	71	1507	0	854	534	410	756	0	895	0	244	0	0	920	19	0	1673	1056	352	1834	14	12	570	375	15	2464	343	358	0	901	1714	0	962	17	90	1102	0	0	1766	0	3826	0	0	8159	68	44	62
"msp_0533"	0	0	0	0	0	1436	0	58	0	303	13	974	0	0	0	0	0	0	0	0	0	976	0	0	0	0	0	0	7554	0	0	0	0	0	0	41	0	0	0	0	0	0	0	1204	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	36	0	0	616	0
